medie_elev,pozitie_elev,sector,profil,specializare,limba,bilingv,medie_liceu,ultima_pozitie_2025,ultima_pozitie_2024,ultima_pozitie_2023,pozitie_medie_intrare,diferenta_pozitie,admis
8.82,2730,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-480,0
9.47,1740,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,510,1
9.1,2054,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,196,1
9.26,2015,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,235,1
9.04,2336,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-86,0
8.95,2286,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-36,0
8.65,2702,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-452,0
8.47,2950,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-700,0
9.71,1391,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,859,1
9.61,1388,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,862,1
9.13,1974,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,276,1
8.47,2972,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-722,0
8.23,3295,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-1045,0
8.5,2909,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-659,0
9.73,1127,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1123,1
9.4,1869,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,381,1
8.65,2867,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-617,0
9.14,1945,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,305,1
9.59,1321,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,929,1
8.7,2754,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-504,0
9.81,1184,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1066,1
9.24,1790,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,460,1
9.15,2144,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,106,1
9.09,2158,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,92,1
8.51,2957,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-707,0
8.68,2971,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-721,0
8.3,3355,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-1105,0
9.22,1954,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,296,1
9.3,1978,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,272,1
9.91,1116,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1134,1
9.56,1360,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,890,1
9.46,1502,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,748,1
9.64,1262,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,988,1
9.51,1485,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,765,1
8.5,3043,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-793,0
9.19,2071,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,179,1
9.36,1665,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,585,1
9.32,1921,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,329,1
9.81,1222,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1028,1
8.74,2646,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-396,0
9.69,1300,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,950,1
9.72,1108,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1142,1
9.42,1864,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,386,1
9.38,1720,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,530,1
9.56,1418,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,832,1
9.11,2274,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-24,0
8.35,3335,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-1085,0
8.83,2536,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-286,0
9.4,1705,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,545,1
8.77,2535,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-285,0
9.12,2260,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-10,0
8.78,2789,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-539,0
8.54,3159,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-909,0
9.12,2054,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,196,1
9.1,2172,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,78,1
9.87,1178,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1072,1
8.26,3444,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-1194,0
8.46,3284,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-1034,0
9.65,1398,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,852,1
8.43,3026,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-776,0
9.17,1994,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,256,1
9.63,1234,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1016,1
9.2,1886,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,364,1
9.15,2225,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,25,1
8.93,2532,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-282,0
8.62,2951,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-701,0
9.54,1687,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,563,1
9.83,1076,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1174,1
8.6,3105,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-855,0
9.07,2171,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,79,1
8.86,2366,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-116,0
8.37,3254,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-1004,0
9.05,2264,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-14,0
9.49,1708,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,542,1
9.94,1078,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,1172,1
9.44,1726,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,524,1
8.88,2436,4,Umanist,Stiinte Sociale,Limba romana,,9.05,2300,2200,2250,2250,-186,0
8.52,4492,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,608,1
8.28,4952,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,148,1
7.97,5439,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-339,0
7.5,5942,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-842,0
7.63,5896,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-796,0
7.9,5352,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-252,0
7.81,5638,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-538,0
8.6,4500,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,600,1
8.81,4009,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1091,1
7.82,5496,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-396,0
8.9,4038,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1062,1
8.11,5214,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-114,0
8.57,4338,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,762,1
7.76,5591,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-491,0
7.68,5776,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-676,0
8.39,4626,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,474,1
8.61,4204,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,896,1
7.51,5967,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-867,0
8.19,5043,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,57,1
7.86,5326,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-226,0
8.4,4655,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,445,1
8.53,4439,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,661,1
8.08,5153,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-53,0
8.27,4921,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,179,1
7.92,5419,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-319,0
7.99,5142,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-42,0
8.93,3916,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1184,1
8.86,3917,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1183,1
8.11,5247,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-147,0
8.08,5012,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,88,1
7.85,5666,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-566,0
7.71,5676,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-576,0
8.29,4676,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,424,1
7.33,6146,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-1046,0
8.24,5035,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,65,1
8.78,4012,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1088,1
8.34,4932,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,168,1
8.28,5006,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,94,1
8.49,4514,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,586,1
7.63,5670,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-570,0
8.19,5045,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,55,1
7.38,6224,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-1124,0
7.76,5556,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-456,0
8.94,3959,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1141,1
8.14,5165,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-65,0
8.54,4554,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,546,1
7.72,5816,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-716,0
8.31,4936,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,164,1
8.62,4406,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,694,1
7.77,5527,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-427,0
8.58,4579,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,521,1
8.74,4296,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,804,1
7.56,5930,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-830,0
8.76,3989,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1111,1
8.4,4672,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,428,1
8.86,3959,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1141,1
8.3,4964,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,136,1
8.28,4696,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,404,1
8.48,4544,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,556,1
7.75,5654,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-554,0
8.61,4378,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,722,1
8.73,4198,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,902,1
7.7,5572,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-472,0
8.32,4739,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,361,1
7.68,5649,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-549,0
8.42,4669,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,431,1
8.25,5002,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,98,1
8.71,4321,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,779,1
8.45,4788,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,312,1
8.55,4550,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,550,1
8.16,5082,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,18,1
8.3,4973,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,127,1
8.69,4063,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1037,1
8.72,4018,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1082,1
7.57,5805,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-705,0
7.91,5566,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-466,0
8.74,4085,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,1015,1
8.41,4575,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,525,1
7.51,5887,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,-787,0
8.83,4155,6,Umanist,Filologie,Limba romana,Limba portugheza,8.12,5200,5000,5100,5100,945,1
6.17,8672,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-272,0
5.9,9000,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-600,0
6.16,8891,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-491,0
7.06,7242,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,1158,1
6.26,8630,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-230,0
6.75,7781,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,619,1
6.14,8609,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-209,0
5.78,9149,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-749,0
6.84,7674,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,726,1
6.38,8233,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,167,1
6.5,8048,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,352,1
5.8,9261,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-861,0
6.52,8212,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,188,1
7.26,7232,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,1168,1
6.43,8167,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,233,1
6.68,8072,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,328,1
6.53,8020,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,380,1
5.67,9412,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-1012,0
6.82,7849,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,551,1
6.2,8533,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-133,0
6.68,7828,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,572,1
6.53,8244,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,156,1
5.51,9566,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-1166,0
6.41,8527,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-127,0
6.65,7888,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,512,1
7.09,7414,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,986,1
5.75,9410,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-1010,0
5.64,9362,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-962,0
6.35,8412,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-12,0
6.42,8281,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,119,1
7.01,7557,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,843,1
6.71,7761,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,639,1
6.91,7692,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,708,1
6.07,8700,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-300,0
6.87,7780,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,620,1
5.61,9543,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-1143,0
6.83,7748,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,652,1
6.42,8412,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-12,0
6.4,8492,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-92,0
6.35,8360,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,40,1
7.05,7315,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,1085,1
6.92,7548,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,852,1
6.83,7829,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,571,1
5.86,9149,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-749,0
7.1,7239,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,1161,1
7.22,7281,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,1119,1
5.5,9562,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-1162,0
6.44,8315,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,85,1
6.11,8801,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-401,0
6.64,7977,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,423,1
6.96,7561,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,839,1
6.11,8687,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-287,0
6.13,8789,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-389,0
5.75,9484,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-1084,0
6.29,8442,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-42,0
5.78,9235,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-835,0
6.37,8358,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,42,1
5.9,9024,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-624,0
6.95,7717,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,683,1
6.79,7816,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,584,1
5.65,9364,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-964,0
6.43,8290,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,110,1
7.13,7328,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,1072,1
6.4,8283,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,117,1
5.98,9146,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-746,0
6.92,7723,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,677,1
5.85,9139,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-739,0
6.12,8717,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-317,0
6.26,8650,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-250,0
5.96,9057,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-657,0
5.87,8997,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-597,0
6.92,7629,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,771,1
6.16,8571,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-171,0
6.29,8362,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,38,1
5.8,9339,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-939,0
6.24,8758,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-358,0
6.06,8786,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-386,0
6.3,8578,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,-178,0
6.56,8259,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,141,1
6.76,7867,2,Real,Stiinte ale Naturii,Limba maghiara,,6.38,8300,8500,8400,8400,533,1
